song_id,artist_id
6XlSyYFTU1nodeWwwzVgTV,2RdwBSPQiwcmiDo9kixcl8
6XlSyYFTU1nodeWwwzVgTV,4nDoRrQiYLoBzwC5BhVJzF
1LzguIGcb1qtA1Kw9pfwAP,7f0OLhGgBMX9fUjm1dcPip
5HZaPWkOHUioEbruRY8HnL,3c96G4d2lUOxhomM2mby5S
0ekFioHmdtwcITYOYXavl6,4PvnP3yCzrT289cX3wCdOx
0ekFioHmdtwcITYOYXavl6,18ISxWwWjV6rPLoVCXf1dz
0u8aj0c4IxeVSLTUuuq9V5,1B0Rp4SWGnFgGCPU5Pju6E
0u8aj0c4IxeVSLTUuuq9V5,7FNnA9vBm6EKceENgCGRMb
0u8aj0c4IxeVSLTUuuq9V5,1AL2GKpmRrKXkYIcASuRFa
5XiZK7m9PLppgIzJBpw2x5,4ehtJnVumNf6xzSCDk8aLB
5XiZK7m9PLppgIzJBpw2x5,00TKPo9MxwZ0j4ooveIxWZ
2InJDvDcA4RXEeA9njdibl,1elUiq4X7pxej6FRlrEzjM
5K9vJOyEAaNMqUSahMQwN8,3IrUyDPQlQFcB5lMWhPml2
59OVM3kQEOwKpTXgrQox1N,5r1tUTxVSgvBHnoDuDODPH
369SOcTvxnm9DWYIzoNzal,1aS5tqEs9ci5P9KD9tZWa6
369SOcTvxnm9DWYIzoNzal,0Dvx6p8JDyzeOPGmaCIH1L
1e9QSdX5uLUw6vbrkZJyXi,3CJKkU0XuElRT1z8rEtIYg
1e9QSdX5uLUw6vbrkZJyXi,5pVRwX5ZQR7hfJ18w8ZYkl
1e9QSdX5uLUw6vbrkZJyXi,5f7VJjfbwm532GiveGC0ZK
4usaWLgpOAmNT8RLWVmNiB,4VuARVJiWGsH2msKTdsKdQ
4Krth8PN7wLNGxDlRTztke,5mmEMfYChd6MImBagU7zCs
7K7MUBCnzgBAvMVW2RTWNs,6t1gpxYbY8OlLA7D2RiikQ
7K7MUBCnzgBAvMVW2RTWNs,5uEeqYFuIChoWKy34jp8xE
6hvtmAy3BrCyknp6hl8Eh9,4lDiJcOJ2GLCK6p9q5BgfK
40oLyLBIxnnWmqv9hCJtVS,17aoRCzkZM3IFEbFqVCuX5
4ENLZqdPMDub5us6YLSAKa,7EQ0qTo7fWT7DPxmxtSYEc
7k6sTmc6wuOnvelPcOMyf1,07SFzTMeYf5P8Rd32a9Zzw
7k6sTmc6wuOnvelPcOMyf1,4VuARVJiWGsH2msKTdsKdQ
6Fr50AXBWr8ki9EluTMPWl,6gK1Uct5FEdaUWRWpU4Cl2
6Fr50AXBWr8ki9EluTMPWl,4lDXfIznmGueBgTjI3qGUX
6Fr50AXBWr8ki9EluTMPWl,2HGAZDmVV3GAH4XFAZdvSG
42TXKY5AaAn4dzAcRLyNoK,1mXAhKnZEdF6rotyyd4GBi
42TXKY5AaAn4dzAcRLyNoK,0MInKJqZscEeNc5K3K0mkE
5i50gKdLAjjIr7UxRT5IVy,07YUOmWljBTXwIseAUd9TW
5i50gKdLAjjIr7UxRT5IVy,2ayNSoKPCRAfjp6hQ76hRu
5i50gKdLAjjIr7UxRT5IVy,3E6xrwgnVfYCrCs0ePERDz
0QS5rZpm5zN9wV9lJgjyUE,1r4hJ1h58CWwUQe3MxPuau
1DFD5Fotzgn6yYXkYsKiGs,0xRXCcSX89eobfrshSVdyu
1DFD5Fotzgn6yYXkYsKiGs,2nm38smINjms1LtczR0Cei
5d35jcJj7WjDQBOHCHPY6t,4WZGDpNwrC0vNQyl9QzF7d
5d35jcJj7WjDQBOHCHPY6t,4sg4no0TXdsrM1s4SVUwNF
05nbZ1xxVNwUTcGwLbp7CN,7rkW85dBwwrJtlHRDkJDAC
2aJkY20V9aQgkE8teDW6gH,1kwzW1IszUiq4Gs9BFesvW
1oQQ5pf4hft7C3s75B8fXb,2EMAnMvWE2eb56ToJVfCWs
3yhaXZury9ZUpfXvdvuWiB,13bDjug9N0pyv3ZUINjkDV
6SwI4OplF8m5NH8wHKIps8,2Z0lRIqr997lIUiPtrpKCr
3Exj9ecmWalLPR6wHSxDFf,487N2T9nIPEHrlTZLL3SQs
25SL3ZSbEGtu4oU14xllMQ,3CDoRporvSjdzTrm99a3gi
3A0VFRUxhqpJeOxo0rklqC,4FyAgiZa3q0eeljDvcOXFh
2AEfcKvSCL9rIVfHq7yuW5,4lDiJcOJ2GLCK6p9q5BgfK
1BuSbqff6EcL8gkdkjaB63,6E2st8OqIaS7PU5gj95FSE
4jtosytumOBbxHuZwlIgcC,0bmxU94V20pNJ2Vie9kFYv
4jtosytumOBbxHuZwlIgcC,1SUu1Bi7ev9HbOzyVC77qD
7ymB1WQKonW2PiaTFNwevm,1kwzW1IszUiq4Gs9BFesvW
5eA0fLfQRw9WuX34ZRPvAT,2741XFBjSCs37MjhGaGkKT
72TTklcEwZA03XJtnJ9m7t,1XYuC1vxinTjHCNd5clB8C
2tl23RrczaSyVeiCwWzVDs,0gusqTJKxtU1UTmNRMHZcv
2tl23RrczaSyVeiCwWzVDs,2p1fiYHYiXz9qi0JJyxBzN
3IFUyTPMOkdjRRPVhiJyHw,3p7PcrEHaaKLJnPUGOtRlT
33aYqVQ4EviRTd0BmHFxpF,1eeWVOCazGzGQXOGhnDHTB
5afFUK7AbTSbMS3RFfMD0c,4lDiJcOJ2GLCK6p9q5BgfK
0fea68AdmYNygeTGI4RC18,1vyhD5VmyZ7KMfW5gqLgo5
0fea68AdmYNygeTGI4RC18,4q3ewBCX7sLwd24euuV69X
3akaKS6VFRCuMx0Ixfv3MZ,3IW7ScrzXmPvZhB27hmfgy
7D2KvtZkgkTKWYu2X24qyv,2UwqpfQtNuhBwviIC0f2ie
4ctbHNMBVw45eeyrEFIGk4,3m785bWzNnoLuIJP88DUN1
4ctbHNMBVw45eeyrEFIGk4,3GBBxBdoolb0B5YizZq9bF
6AwO9haDdBurUnmTMtIdfS,4wuKH89QtnyauwNpBMp5RP
33NAYATbWRoo5RuEP30JBZ,3cjEqqelV9zb4BYE3qDQ4O
09QDTOldsJkM9ykxdTtAlf,7FqkRutc4zWMrnEAUv3Xwd
09QDTOldsJkM9ykxdTtAlf,16plk1BhihSieDutGFbLt8
1SkeK7yhwSkCUkbAG9604j,3pjq2pDV9RR6VY55wBjVnp
1SkeK7yhwSkCUkbAG9604j,3ZuBEj9ppJe8GSdKaMTfMN
0Sg4VL2zkgb3EzJWbZJoXx,75ctWsRuGXmxMxnFPkuEwA
0Sg4VL2zkgb3EzJWbZJoXx,6pBDI6JuD02u2ZpynOYhRg
1eeMYjuph7DQ1WOkMH7YA3,7f5Zgnp2spUuuzKplmRkt7
1eeMYjuph7DQ1WOkMH7YA3,5TgQ66WuWkoQ2xYxaSTnVP
0RTvfKVdkt10ATfJ8BjMEI,2eh8cEKZk4VeruUrGq748D
0RTvfKVdkt10ATfJ8BjMEI,6Te49r3A6f5BiIgBRxH7FH
39WugyFCBqnMs2bBw5G56y,3IW7ScrzXmPvZhB27hmfgy
7nGuT0EfqQ1TXcADEKwB6Q,6fzQ81ouajOEFqCIB9VwrS
15DHt4fP4FARWLvWkIxdAx,6LWehyU6oi1UVgwp2PhVEZ
15DHt4fP4FARWLvWkIxdAx,3CDoRporvSjdzTrm99a3gi
18xmRkPWE0sGUzFyNNAAhN,20JZFwl6HVl6yg8a4H3ZqK
0HEckRWFSknIupbGzavk5d,6LuN9FCkKOj5PcnpouEgny
2trRjg9dlqmLAileHXDawC,3IW7ScrzXmPvZhB27hmfgy
28fRkU3vhqAJdl9i9458pQ,7Do8se3ZoaVqUt3woqqSrD
28fRkU3vhqAJdl9i9458pQ,3hBQ4zniNdQf1cqqo6hzuW
28fRkU3vhqAJdl9i9458pQ,6jQZzWW3JlEtcRDSzFVKSP
28fRkU3vhqAJdl9i9458pQ,5AZuEF0feCXMkUCwQiQlW7
0MEriM1ajYAQOZTzLSz7o7,2pHk4wAmL7ofTAuvCIUWtv
6lzLjIOyWTyTJvk0jraYee,3Y7RZ31TRPVadSFVy1o8os
6lzLjIOyWTyTJvk0jraYee,2EMAnMvWE2eb56ToJVfCWs
7GVUmCP00eSsqc4tzj1sDD,0w7HLMvZOHatWVbAKee1zF
7zFBtYAVURF3bUVqEQ6UUu,2KC9Qb60EaY0kW4eH68vr3
1VEMUkGFio5uURvN8x1DZJ,4WZGDpNwrC0vNQyl9QzF7d
1VEMUkGFio5uURvN8x1DZJ,6h1s4i4XKIYv4ErDelLDN0
2JCxYaz4o7pSXrT1ZMBWOZ,5IHqlcCbQkyhWl0KmIwgeq
4o6BgsqLIBViaGVbx5rbRk,77tT1kLj6mCWtFNqiOmP9H
5Gz1PxujU62sfecQpB0Stm,3whuHq0yGx60atvA2RCVRW
5Gz1PxujU62sfecQpB0Stm,5IHqlcCbQkyhWl0KmIwgeq
7pstxLUhvsJC3M4TxHe2aI,2o5jDhtHVPhrJdv3cEQ99Z
7pstxLUhvsJC3M4TxHe2aI,7KUri7klyLaIFXLcuuOMCd
7pstxLUhvsJC3M4TxHe2aI,0id62QV2SZZfvBn9xpmuCl
3p15ez0wD7UMS5pdMlVNMQ,5mmEMfYChd6MImBagU7zCs
4NzMOnvSJVNKF7nw5NkXIP,6qqNVTkY8uBg9cP3Jd7DAH
59sD9VrnVLXSCC2iK0a8PN,0pOruKWwgyqSLZhn4Xovs9
59sD9VrnVLXSCC2iK0a8PN,3M9EMaTryR42e52Pz2HiV2
59sD9VrnVLXSCC2iK0a8PN,6BXGjjGXaYHvpWTuKZfHiQ
4VMWKOG1q8nE4OHjqLHkZn,66Ok6bgC570sHkw08N20pZ
4VMWKOG1q8nE4OHjqLHkZn,7IlRNXHjoOCgEAWN5qYksg
4VMWKOG1q8nE4OHjqLHkZn,6OQggpm01CmAB717TKtDCr
6T9n0Xkcz0LWxGmcsrkYw7,39KEQQAG9JhIt71g9NEVhh
6T9n0Xkcz0LWxGmcsrkYw7,17aoRCzkZM3IFEbFqVCuX5
0FuTx2s3YH1ppmtiM6l0zI,4kYGAK2zu9EAomwj3hXkXy
3JWh19WsndEFg0UFRFeTiU,7rkW85dBwwrJtlHRDkJDAC
3JWh19WsndEFg0UFRFeTiU,0iEtIxbK0KxaSlF7G42ZOp
3JWh19WsndEFg0UFRFeTiU,699OTQXzgjhIYAHMy9RyPD
3JWh19WsndEFg0UFRFeTiU,4DdkRBBYG6Yk9Ka8tdJ9BW
1ZQnV7ePl8yXoLjPfhWE5L,1yqxFtPHKcGcv6SXZNdyT9
1ZQnV7ePl8yXoLjPfhWE5L,4EPJlUEBy49EX1wuFOvtjK
2Q5210PdRBUYKfC52EkHrP,4bL2B6hmLlMWnUEZnorEtG
2Q5210PdRBUYKfC52EkHrP,34SBu2kvAUh84umN8Pi0iI
2Q5210PdRBUYKfC52EkHrP,5KPJMJR9PCfMWSfco8i4W4
71GOBk9Dj0NEYNLzLCX4Sq,2SrSdSvpminqmStGELCSNd
71GOBk9Dj0NEYNLzLCX4Sq,0T2sGLJKge2eaFmZJxX7sq
3IkACj2ZEsmDLzhQNBW2XH,7dGJo4pcD2V6oG8kP0tJRR
5sby99lbxTE3F2RA3YWGyM,3HxTMZ6kZ9OuvFfwcYJwov
5sby99lbxTE3F2RA3YWGyM,7MiDcPa6UiV3In7lIM71IN
11Fo4dAH31K7UZHGqCkCmE,2XnBwblw31dfGnspMIwgWz
11Fo4dAH31K7UZHGqCkCmE,6KZDXtSj0SzGOV705nNeh3
0TCnOEVeLQMXOUrpPlM7uY,7iZtZyCzp3LItcw1wtPI3D
0TCnOEVeLQMXOUrpPlM7uY,1zNqQNIdeOUZHb8zbZRFMX
0TCnOEVeLQMXOUrpPlM7uY,7EEiVZvj6RCEtVX2F2pyxu
1MaHVMpuNlFP25HAD6me0c,2kIs76sEGiulKeqetZq6ua
0nhKXS1KL8ffn40Un1q91D,6qFt3TjvxMt77YGsktWG8Z
0jqBo5RYn008f4ZY8kPewW,4xRYI6VqpkE3UwrDrAZL8L
0jqBo5RYn008f4ZY8kPewW,137W8MRPWKqSmrBGDBFSop
4zRZAmBQP8vhNPf9i9opXt,2jnIB6XdLvnJUeNTy5A0J2
0kCygKyDa4KT1Whx3wHIhh,28ExwzUQsvgJooOI0X1mr3
0kCygKyDa4KT1Whx3wHIhh,3KV3p5EY4AvKxOlhGHORLg
0LxEGZDLJWGx9x0wQUhyof,5wyWp867LWGjFmYZXVSFnZ
2qlTyN8Ou086f0HTtZtGoA,748dDObrUoBetes0pLj788
2qlTyN8Ou086f0HTtZtGoA,0iFq8SzyZaaQ2Fn6CLDxqW
1hHe7cirScEJWgAS0JFqTL,1RyvyyTE3xzB2ZywiAwp0i
1hHe7cirScEJWgAS0JFqTL,4MCBfE4596Uoi2O4DtmEMz
3pXqsmC5BjWIkyYgQFK8I4,39KEQQAG9JhIt71g9NEVhh
0wXuerDYiBnERgIpbb3JBR,73sIBHcqh3Z3NyqHKZ7FOL
1nSQkkzQvanTiThhG7bHlG,5AbLpsnTQVNB3OEadYiVrK
1nSQkkzQvanTiThhG7bHlG,2o9hRZ3xI27UQpHT61A4Mm
1hRnUi0XA1ZovLaM9s4ken,6wxfx1yhyqjCPYwwxJktR2
7oEr56KG6odStlQH0nvdyr,1X6ORK7IekgmyjV6IFPszP
1xtecrg5NPRM84NJKEkg1r,4HfuyMMy295oBvbIuXr0v8
18ULKfQl3KpCnklAKFfO2t,20JZFwl6HVl6yg8a4H3ZqK
6y2Kaz9QI01XBKJ8mTb7Pf,4f9iBmdUOhQWeP7dcAn1pf
0xG0SHshCStMEyNbNC5d4k,0ZED1XzwlLHW4ZaG4lOT6m
0NAv7yKOYp9Y01QNI5gpWL,4LXBc13z5EWsc5N32bLxfH
0lvhPCeEKK1aF6tS52bgRd,4LXBc13z5EWsc5N32bLxfH
0lvhPCeEKK1aF6tS52bgRd,7Iw6TwPkS7bja1OrA3Neal
0lvhPCeEKK1aF6tS52bgRd,0CxxEat1WY9uCQQwSSztS4
5RsUlxLto4NZbhJpqJbHfN,6IFXsrXBpwbIqtOUOiAa3p
2wOXxtHZgRkkrkEbKLzzqs,1URnnhqYAYcrqrcwql10ft
17jXCEmvvo2pRiQ8hETEAA,3S0tlB4fE7ChxI2pWz8Xip
17jXCEmvvo2pRiQ8hETEAA,17lzZA2AlOHwCwFALHttmp
1DMEzmAoQIikcL52psptQL,3MZsBdqDrRTJihTHQrO6Dq
126x7SdXVva2Dqh2is2CEe,7MiDcPa6UiV3In7lIM71IN
2vsuel3g4zaLYSOY0mOMbi,6LuN9FCkKOj5PcnpouEgny
7EAaSaj1OgZgMX5yZyFXFC,2jku7tDXc6XoB6MO2hFuqg
3KDBp1yf545SNMIGdIdkRE,3Vnl7pKDxagUgRJ3NMtEcE
3KDBp1yf545SNMIGdIdkRE,4iusgX5y3xsAn824nywHVI
51MuxTQJudvUASe91tzR4C,0NGAZxHanS9e0iNHpR8f2W
51MuxTQJudvUASe91tzR4C,29bg2tYJCCyiuZdbsc9mFh
51MuxTQJudvUASe91tzR4C,4SLEmV2rAQ71Ts0qyDGhE8
51MuxTQJudvUASe91tzR4C,6CO3icJe86W5FK3U73zyyR
51MuxTQJudvUASe91tzR4C,1D8g0sSx3lKf9qZeFhYBku
6MNGxu8MprKGkchUchkJsy,1vyhD5VmyZ7KMfW5gqLgo5
6MNGxu8MprKGkchUchkJsy,3ECsaSd1fom8coUUkkFzqt
6MNGxu8MprKGkchUchkJsy,7FNnA9vBm6EKceENgCGRMb
6PXhPHhZy1MpxuTNA1Ad4L,7d3WFRME3vBY2cgoP38RDo
6PXhPHhZy1MpxuTNA1Ad4L,2hlmm7s2ICUX0LVIhVFlZQ
3AEgic4yp82NxMWUjHtxnO,3BbPRvYQ0M9SFmhkHXozLm
2H1liABu20HXBOmbt5SQz1,1yR65psqiazQpeM79CcGh8
2i5oDo54orHsdiktTAuvFl,2ZjWbNQAjL74Pf4aqikIz2
1NkqVTQmraEWbrSf19aHDL,0UTkv1GEUZSPIVZwMFGtf3
1NkqVTQmraEWbrSf19aHDL,2SabhGDiBSyaM6QSuBUVqB
51w95jAPQDOWN3M7xopWWh,7uMSsrbX9MJzf161IcY7KU
51w95jAPQDOWN3M7xopWWh,2jnIB6XdLvnJUeNTy5A0J2
4rAN7PfOWxyR9MAeUd7wLy,39KEQQAG9JhIt71g9NEVhh
4ksSf8cL3VlUvQSkFcRHy3,3p7PcrEHaaKLJnPUGOtRlT
3aLSrx8qhssXrh5yjB6oy9,1bj5GrcLom5gZFF5t949Xl
3aLSrx8qhssXrh5yjB6oy9,6c0mTNAxJxlp9HpKTUZwA8
6jmuzJIkp31AMa2n4W3XSm,2o9hRZ3xI27UQpHT61A4Mm
6jmuzJIkp31AMa2n4W3XSm,4Dokdwa3WB7ilQ2c2qvIBL
2GGMabyHXnJmjY6CXhhB2e,4kYSro6naA4h99UJvo89HB
23GNCotvXa7WPvgYuruJjE,14D0I0RYqvIorkPL2EWoQh
23GNCotvXa7WPvgYuruJjE,11iQCRz636WFdHj42qxAF6
23GNCotvXa7WPvgYuruJjE,6OpOg5HVCc8xVf7OVrd5Fk
7ong9e9yT1FNTRU6SY99Wl,0tPKcpC8yXpfdWXFcN7Vwr
6mlsJHz1WzZ7x3Srx99beo,6HCBnyTBSLdb3TFn2ayulY
2mCy43UnI2E0Xp3xOek17f,0GOx72r5AAEKRGQFn3xqXK
0r4qxmoxISSJzz3X7WcBRS,2z2TRvloJt4EfUNQp9rHAi
3Mnzo7ve8LACRdkxQxJzwh,3DCWeG2J1fZeu0Oe6i5Q6m
64qdods9r5p6wovmRZdyg3,4sbXXFzEWJY2zsZjelerjX
64qdods9r5p6wovmRZdyg3,7CUFPNi1TU8RowpnFRSsZV
2s76aKBWKShlwPC4xTtEEE,05o1zW8b6PV6rEquXr74sB
6s4E1Wsbq5X9eHWprIQXIB,1xKrH6GSh9CJh8nYwbqW7B
1B89LtaW92jj4AqT7OZ0Fj,3ZuBEj9ppJe8GSdKaMTfMN
1B89LtaW92jj4AqT7OZ0Fj,3Mn6d673ieRza7uw6zY2Zv
1uaAq8pSghvpVxlrOrgdeO,1Yfe3ONJlioHys7jwHdfVm
11o2y87vqODipLK98a1v34,4Q6nIcaBED8qUel8bBx6Cr
11o2y87vqODipLK98a1v34,1bj5GrcLom5gZFF5t949Xl
11o2y87vqODipLK98a1v34,2kRfqPViCqYdSGhYSM9R0Q
11o2y87vqODipLK98a1v34,2NlKrNMdpYxGjt3Pvw87rC
0CVt9RVUmKVEtYZTWH6mL1,2UwqpfQtNuhBwviIC0f2ie
0trB3R0YBk3vGrGm5YSUTv,50sftj2oW2iBviA6RkTzsz
0trB3R0YBk3vGrGm5YSUTv,7FNnA9vBm6EKceENgCGRMb
2cwFhwT6L2D4Olc25nhyZo,47uyFQHOD02S0lj9ptRpoB
1RLRjT3mBJ7PW83rIvE2bu,1RyvyyTE3xzB2ZywiAwp0i
1w2OwBeojIZI8hTI5WkMkV,3NH8t45zOTqzlZgBvZRjvB
4BHsm1jg3BTOV8Me39S02k,7rTPCNINGzMp3Hc8Xqht5Z
0aMAFoeP14eOVCxVBziEv9,2z2TRvloJt4EfUNQp9rHAi
0aMAFoeP14eOVCxVBziEv9,6HhnhnxLsowYuuejvku0Bz
2kO02q4ilhMLVfsccMHA3V,6W5uA6CNMf3hd2j4a2XWCx
0q5DrtpnnGpOvBy5nnPMbe,31W5EY0aAly4Qieq6OFu6I
0q5DrtpnnGpOvBy5nnPMbe,1qSJaftSab2kTTsj7fLxvM
1VccO3KR3IuFBSc3Fee92X,2TiXt00aPsggbxZxL1RaG7
7HLMq127igZoS2Oj3IFDwa,3IW7ScrzXmPvZhB27hmfgy
1AfNdxHdE4OLcnQUyC6j3i,5GqnSMX8p2hxqsM6LqDty3
1AfNdxHdE4OLcnQUyC6j3i,2ZXnTEyYopSLCDiz5Z0XIf
1AfNdxHdE4OLcnQUyC6j3i,1mXAhKnZEdF6rotyyd4GBi
5RCfvwDewu6p2x1mEI6smX,2ODbg2404zUzTi02qIPEjB
0dodzbwip9PhVqwGsmCUDR,1XgFuvRd7r5g0h844A5ZUQ
44a8Iiss69nVepEPdjuRck,5exy2LREZrJ6aRzj1SwXQX
6IcrwGdIvRsrImOnoYfG9Z,137W8MRPWKqSmrBGDBFSop
6IcrwGdIvRsrImOnoYfG9Z,6VuMaDnrHyPL1p4EHjYLi7
0pahxiNdLjp6FKi1aFAb2r,5pVRwX5ZQR7hfJ18w8ZYkl
2SWBWoXNgduC3MtVamamZR,1q7T9rFQ2a2ukA1PU51fo3
76DNqvSyzL9VCkhlnByqLf,3gTZHK9u10mTyoEoT9tJaE
0dZrSYAOc9PNkzT6uqCjb2,5y9wg9qkGBl0n9v9RzaPKu
2H6dHxAxGq5oQ9EiinNpXT,6ujr1NkqbZpYOhquczUUfl
6OQea06z3cbOqYgG2O6eOZ,4xRYI6VqpkE3UwrDrAZL8L
6OQea06z3cbOqYgG2O6eOZ,59mjRp0i1B8oWSSMmGWJlJ
2t0sBwuekQRURAL6vo9nsi,2HALYSe657tNJ1iKVXP2xA
0wsflw6A3Qrbrl3YbWK8tx,0NGAZxHanS9e0iNHpR8f2W
0wsflw6A3Qrbrl3YbWK8tx,1Ejjxuav6kpsSyb6QIhjHa
00lNx0OcTJrS3MKHcB80HY,4Q6nIcaBED8qUel8bBx6Cr
00lNx0OcTJrS3MKHcB80HY,5KKpBU5eC2tJDzf0wmlRp2
6kMAQtJb5Azsqvcr5q22EC,2k8fAJK9HbH1FhqVpZL98P
6kMAQtJb5Azsqvcr5q22EC,2z2TRvloJt4EfUNQp9rHAi
0aIhlYp18RtshhAwIHwxKw,1a71mkqZC54WhePSbnq7RK
0aIhlYp18RtshhAwIHwxKw,2JwyRtuXf2l6sTnSnGVIa1
514NkzAPoEgYZyI8mzEbla,0ySFZq3Wd0SQUyJUzmJAeb
0uEjBBuZtjh8ldTL3lSjoo,6ytOHdKh4xt4YvF7tz8Zcv
5zSOVwaY3sVjnmLhuEfsuf,1i8SpTcr7yvPOmcqrbnVXY
6xxUviDRD7QLKm8vM8WROl,07SFzTMeYf5P8Rd32a9Zzw
76flsS3UnNr7UQIz6JmVT3,3uyDATzOGjbGCts7v2eszk
76flsS3UnNr7UQIz6JmVT3,4SFP5kBIqqjFrrPknaVnbG
2BgEsaKNfHUdlh97KmvFyo,1zNqDE7qDGCsyzJwohVaoX
0YJiCSKXj1kJFvXKfOJClO,3xEJ7cDz5rdg6VM8E6Mqhf
7avonBlH46Wq0yUiekRINX,22FsmLO3ZyvgWBy5QbfcQi
7avonBlH46Wq0yUiekRINX,4UTEZqrPqLDOhBfraPNciJ
2PZS5XF9VJHgEgR8J9jLyR,7lbSsjYACZHn1MSDXPxNF2
1JKI1pTB2WZMMw7wF2jCTg,5kVZa4lFUmAQlBogl1fkd6
304CtPEPYQS6hbM4CubVti,0iEtIxbK0KxaSlF7G42ZOp
304CtPEPYQS6hbM4CubVti,4DdkRBBYG6Yk9Ka8tdJ9BW
304CtPEPYQS6hbM4CubVti,3TVXtAsR1Inumwj472S9r4
0dyiHoYbYjYaOEXLpmzQZG,163tK9Wjr9P9DmM0AVK7lm
4kRT3cCwp0uYEqh4hHvxZS,2NjfBq1NflQcKSeiDooVjY
1kAsrCFSZvPfhQKwkXTNOV,2Z9KL8Zmqx5Sg3cd7Fldhl
1kAsrCFSZvPfhQKwkXTNOV,5pVRwX5ZQR7hfJ18w8ZYkl
1eYWPiHNH5xpZMZ4z6BlyZ,5Vo1hnCRmCM6M4thZCInCj
1IUtgwxLYzDVd41EgbKUjX,1uNFoZAHBGtllmzznpCI3s
1IUtgwxLYzDVd41EgbKUjX,4iHNK0tOyZPYnBU7nGAgpQ
0nLfmQWIqjZkCQNhfP0EHv,2SrSdSvpminqmStGELCSNd
0tqDrdVcbqGtar6mtbqfu2,0cbL6CYnRqpAxf1evwUVQD
2yuyaYAELoMG4ApV5wJsWR,13y7CgLHjMVRMDqxdx0Xdo
2yuyaYAELoMG4ApV5wJsWR,1Xyo4u8uXC1ZmMpatF05PJ
4RnCPWlBsY7oUDdyruod7Y,6eUKZXaKkcviH0Ku9w2n3V
5bCDNKUxQgQM7b7OfQqmvD,6ytOHdKh4xt4YvF7tz8Zcv
3QQxzoQ3EWOCRk4YKb1rqB,2OTfhbxhBO1u1bAuCy6ouu
3QQxzoQ3EWOCRk4YKb1rqB,2kIs76sEGiulKeqetZq6ua
5kuUOpHZlZjL8b7HXkxRsm,5YwzDz4RJfTiMHS4tdR5Lf
5kuUOpHZlZjL8b7HXkxRsm,5nP8x4uEFjAAmDzwOEc9b8
1BIz5sdpxais2KjO6KiWqI,5pVRwX5ZQR7hfJ18w8ZYkl
1BIz5sdpxais2KjO6KiWqI,0VRj0yCOv2FXJNP47XQnx5
5UozeQwsAUQ2D0o3dchDeS,6OpOg5HVCc8xVf7OVrd5Fk
4eg2pQu51SsltJSWKoRpSy,3uyDATzOGjbGCts7v2eszk
5TlGrvOMiAltKgRw3anXKo,1WDkNp8Duv9QhO246S4dDa
5TlGrvOMiAltKgRw3anXKo,58wXmynHaAWI5hwlPZP3qL
5OHOykHs3Ct2pgbqod8uMD,6VjbeCqoayiHYnefrisskv
5OHOykHs3Ct2pgbqod8uMD,387fj6TuPJ3y2H8ViAm6r0
40HiuQ6ZVkp0QpOXI2QUBp,6UCQYrcJ6wab6gnQ89OJFh
40HiuQ6ZVkp0QpOXI2QUBp,2p1fiYHYiXz9qi0JJyxBzN
3KLtubo7pmQDUB658md8SG,5Sjj30aHCmKcM9SdVX7PBK
3KLtubo7pmQDUB658md8SG,5qZLYtTL3ldN6Uw7OXHESR
3KLtubo7pmQDUB658md8SG,7J0LWYD28ay7XQBjlWL9jM
284fVGdbsPtigjjI0jmKXo,6Xgp2XMz1fhVYe7i6yNAax
4VVG3HBGaqSNZqIpmewIA6,23TFHmajVfBtlRx5MXqgoz
4VVG3HBGaqSNZqIpmewIA6,6jwzGu5VdkR5tsRROYuxso
0G5e5RKaBIT2s6I4yd3UK0,69u5rPwWBKP7pJHpCGB9O5
0G5e5RKaBIT2s6I4yd3UK0,5iBlCs0WwiMbr5zO6vPt5G
0G5e5RKaBIT2s6I4yd3UK0,3drqpTL4sQOckmAfF9i1wg
1eq1wUnLVLg4pdEfx9kajC,4dpARuHxo51G3z768sgnrY
1Wc1SQwiThvSu9dMc5opth,6icQOAFXDZKsumw3YXyusw
1Wc1SQwiThvSu9dMc5opth,5f7VJjfbwm532GiveGC0ZK
6ifD2oPhWBf2Uzrclvod3B,6gto7HVNhu4ARE3P3g8Y5Y
6ifD2oPhWBf2Uzrclvod3B,46f8bepbBC2Qm93RJXMqLT
5l8Pg6N9iakstqcE6i1EPo,0t9IVyFGzH79wIFfhEXddQ
3hhSnbFhuGnXieFa1ql61R,6x2LnllRG5uGarZMsD4iO8
2i4WKnGYntsN4jEvDjkKBE,0VRj0yCOv2FXJNP47XQnx5
2i4WKnGYntsN4jEvDjkKBE,6tbjWDEIzxoDsBA1FuhfPW
2i4WKnGYntsN4jEvDjkKBE,4kYSro6naA4h99UJvo89HB
0IWgZryiQWEQzLM99OSkvt,7lNFzeAXmSIKexINNgO6bu
0sRYn9ZqR3ZgNW79DgEZwt,6qFt3TjvxMt77YGsktWG8Z
07Qrb9cID0kcYadv0cBN6t,7rkW85dBwwrJtlHRDkJDAC
07Qrb9cID0kcYadv0cBN6t,0iEtIxbK0KxaSlF7G42ZOp
2SYa5Lx1uoCvyDIW4oee9b,3Nrfpe0tUJi4K4DXYWgMUX
72N0CRIAqjETbhghrkCUW2,3hq7WoPJsrRP0KMSLhUgRz
72N0CRIAqjETbhghrkCUW2,1yR65psqiazQpeM79CcGh8
4xX7OsX8XTGWJgRxNNIaFT,73Msd8rknjBghcGQiZ1mgh
