artist_1,artist_2,count,song_id
Kool Savas,Sido,2,2xGfRJWGojhSv9VKAfjKh1
Kool Savas,Sido,2,3WtVfsf6ASh1Eaib3bzPeX
Kodak Black,Offset,2,0FZ4Dmg8jJJAPJnvBIzD9z
Kodak Black,Offset,2,7l3E7lcozEodtVsSTCkcaA
Kodak Black,Travis Scott,2,0FZ4Dmg8jJJAPJnvBIzD9z
Kodak Black,Travis Scott,2,7l3E7lcozEodtVsSTCkcaA
Offset,Travis Scott,2,0FZ4Dmg8jJJAPJnvBIzD9z
Offset,Travis Scott,2,7l3E7lcozEodtVsSTCkcaA
Bori,Felix Jaehn,2,7uM7YZwNZqdDMG0NfGhmux
Bori,Felix Jaehn,2,1iBOPEE6fIMsl7GMMcEyCF
Bori,R. City,2,7uM7YZwNZqdDMG0NfGhmux
Bori,R. City,2,1iBOPEE6fIMsl7GMMcEyCF
Felix Jaehn,R. City,2,7uM7YZwNZqdDMG0NfGhmux
Felix Jaehn,R. City,2,1iBOPEE6fIMsl7GMMcEyCF
Azet,Miami Yacine,2,3Cw0IAdjDgjyD4AEY4o2ZW
Azet,Miami Yacine,2,0kwfo96MgdyJGy8kkWUueU
Daddy Yankee,Luis Fonsi,2,5CtI0qwDJkDQGwXD1H1cLb
Daddy Yankee,Luis Fonsi,2,4aWmUDTfIPGksMNLV2rQP2
Falco,Sun Diego,1,5SBFZEipvLrddLiaDrZp2c
Bonez MC,Kontra K,1,2ScbGzrUTiywyaUS1MRUTJ
Erika Sirola,Robin Schulz,1,1rCcsYnmqbMYdkG7kS9GC5
Soolking,Veysel,1,5R1Tv8SO02AEUhpNCSK3TO
6ix9ine,A Boogie Wit da Hoodie,1,6o79O9qBP3OAkWOXajAQIS
Eartha Kitt,Henri Rene & His Orchestra,1,1foCxQtxBweJtZmdxhEHVO
Moe Phoenix,PA Sports,1,1bAz8BCBuY5peGKEPw8QOG
Khalid,Normani,1,45Egmo7icyopuzJN0oMEdk
Becky G,Natti Natasha,1,2ijef6ni2amuunRoKTlgww
Dopebwoy,Majoe,1,3HSFw0MFTq8Jy9cDkmYwfw
Bad Bunny,Casper Magico,1,3V8UKqhEK5zBkBb6d6ub8i
Bad Bunny,Darell,1,3V8UKqhEK5zBkBb6d6ub8i
Bad Bunny,Nicky Jam,1,3V8UKqhEK5zBkBb6d6ub8i
Bad Bunny,Nio Garcia,1,3V8UKqhEK5zBkBb6d6ub8i
Bad Bunny,Ozuna,1,3V8UKqhEK5zBkBb6d6ub8i
Casper Magico,Darell,1,3V8UKqhEK5zBkBb6d6ub8i
Casper Magico,Nicky Jam,1,3V8UKqhEK5zBkBb6d6ub8i
Casper Magico,Nio Garcia,1,3V8UKqhEK5zBkBb6d6ub8i
Casper Magico,Ozuna,1,3V8UKqhEK5zBkBb6d6ub8i
Darell,Nicky Jam,1,3V8UKqhEK5zBkBb6d6ub8i
Darell,Nio Garcia,1,3V8UKqhEK5zBkBb6d6ub8i
Darell,Ozuna,1,3V8UKqhEK5zBkBb6d6ub8i
Nicky Jam,Nio Garcia,1,3V8UKqhEK5zBkBb6d6ub8i
Nio Garcia,Ozuna,1,3V8UKqhEK5zBkBb6d6ub8i
Juan Magán,Lena,1,68JBwSwbwqcxuvh2CYesTh
Juan Magán,Topic,1,68JBwSwbwqcxuvh2CYesTh
Lena,Topic,1,68JBwSwbwqcxuvh2CYesTh
Alvaro Soler,Flo Rida,1,56gH0zGe3SP9SGNoQ2pWwn
Alvaro Soler,TINI,1,56gH0zGe3SP9SGNoQ2pWwn
Flo Rida,TINI,1,56gH0zGe3SP9SGNoQ2pWwn
AK Ausserkontrolle,Sa4,1,7yU2q4lzZpnMSJZJ34uv64
Genetikk,Kollegah,1,3u2N4otx22kohvfkpCWEVM
6ix9ine,DJ SpinKing,1,6kp0inxIexxSiDJfWqq0ZL
Gringo,Veysel,1,1AjebVX4K3KLY8Shz2gQ5A
Beyoncé,J Balvin,1,7fwXWKdDNI5IutOMc5OKYw
Beyoncé,Willy William,1,7fwXWKdDNI5IutOMc5OKYw
Future,James Blake,1,51rXHuKN8Loc4sUlKPODgH
Future,Jay Rock,1,51rXHuKN8Loc4sUlKPODgH
Future,Kendrick Lamar,1,51rXHuKN8Loc4sUlKPODgH
James Blake,Jay Rock,1,51rXHuKN8Loc4sUlKPODgH
James Blake,Kendrick Lamar,1,51rXHuKN8Loc4sUlKPODgH
Jay Rock,Kendrick Lamar,1,51rXHuKN8Loc4sUlKPODgH
Justin Jesso,Kygo,1,0Zbbxnx4SGGHoIow4PpISP
A$AP Rocky,Cardi B,1,2DQ1ITjI0YoLFzuADN1ZBW
A$AP Rocky,G-Eazy,1,2DQ1ITjI0YoLFzuADN1ZBW
Cardi B,G-Eazy,1,2DQ1ITjI0YoLFzuADN1ZBW
HUGEL,Robin Schulz,1,2i3WO0WkrlnrA1I4GdUmxh
DJ Antoine,Moe Phoenix,1,5xXhbG39hXYag3yXAjutpg
DJ Antoine,Sido,1,5xXhbG39hXYag3yXAjutpg
Moe Phoenix,Sido,1,5xXhbG39hXYag3yXAjutpg
Marshmello,Selena Gomez,1,7EmGUiUaOSGDnUUQUDrOXC
Dendemann,Trettmann,1,7CNlGUOnrvXoluTbTc1DjU
G-Eazy,Halsey,1,5k38wzpLb15YgncyWdTZE4
James Hype,Kelli-Leigh,1,53SnCRcGrB2UCqNGyYZhJD
Dardan,Jayem,1,3DCPcT6lwFmyWuSmqvj1ke
Dardan,Rooz,1,3DCPcT6lwFmyWuSmqvj1ke
Jayem,Rooz,1,3DCPcT6lwFmyWuSmqvj1ke
CADE,Cheat Codes,1,1NDxZ7cFAo481dtYWdrUnR
CADE,Maggie Lindemann,1,1NDxZ7cFAo481dtYWdrUnR
Cheat Codes,Maggie Lindemann,1,1NDxZ7cFAo481dtYWdrUnR
Khalid,Marshmello,1,7vGuf3Y35N4wmASOKLUVVU
Jay Electronica,Justin Bieber,1,0sPJELXHyWpFgkxlzvvRFI
Jay Electronica,Poo Bear,1,0sPJELXHyWpFgkxlzvvRFI
Justin Bieber,Poo Bear,1,0sPJELXHyWpFgkxlzvvRFI
Alle Farben,RHODES,1,625SfHM2FVyyUj3cT8108G
Khalid,Martin Garrix,1,3nc420PXjTdBV5TN0gCFkS
Capital Bra,RAF Camora,1,4v4ZuW2tjSyyci2BcE5bTp
Joshi Mizu,RAF Camora,1,4v4ZuW2tjSyyci2BcE5bTp
Moe Phoenix,Mosh36,1,46qCFvbRmCK5QPpMNM8Alo
Maroon 5,SZA,1,3hBBKuWJfxlIlnd9QFoC8k
Bad Bunny,DJ Luian,1,5hcisvFMidkMJlElTO9Qmw
Bad Bunny,Mambo Kingz,1,5hcisvFMidkMJlElTO9Qmw
Bad Bunny,Prince Royce,1,5hcisvFMidkMJlElTO9Qmw
DJ Luian,J Balvin,1,5hcisvFMidkMJlElTO9Qmw
DJ Luian,Mambo Kingz,1,5hcisvFMidkMJlElTO9Qmw
DJ Luian,Prince Royce,1,5hcisvFMidkMJlElTO9Qmw
J Balvin,Mambo Kingz,1,5hcisvFMidkMJlElTO9Qmw
J Balvin,Prince Royce,1,5hcisvFMidkMJlElTO9Qmw
Mambo Kingz,Prince Royce,1,5hcisvFMidkMJlElTO9Qmw
Drake,Lil Baby,1,6vN77lE9LK6HP2DewaN6HZ
Filmový symfonický orchestr,Stepan Konicek,1,7qRBiX2P5wDMD5wkXEsRMD
Nura,Remoe,1,72wxy5ABDkBUdUCack1qBw
Ed Sheeran,Future,1,2x0WlnmfG39ZuDmstl9xfX
Ed Sheeran,Taylor Swift,1,2x0WlnmfG39ZuDmstl9xfX
Future,Taylor Swift,1,2x0WlnmfG39ZuDmstl9xfX
Paula Douglas,Sero,1,6sSth5QUjNYCQU54y7jnGp
BloodPop®,Justin Bieber,1,7nZmah2llfvLDiUjm0kiyz
Afrojack,Charli XCX,1,0tPQPaOKM32WgMSbPCYyRH
Afrojack,French Montana,1,0tPQPaOKM32WgMSbPCYyRH
Charli XCX,David Guetta,1,0tPQPaOKM32WgMSbPCYyRH
Charli XCX,French Montana,1,0tPQPaOKM32WgMSbPCYyRH
David Guetta,French Montana,1,0tPQPaOKM32WgMSbPCYyRH
Lil Wayne,XXXTENTACION,1,5BQrp63SHCVf4bzCzJePne
Bad Bunny,Drake,1,116H0KvKr2Zl4RPuVBruDO
Beatgees,Namika,1,0LH2h4pwiX1iY3KDuONOb6
Capital Bra,KAY AY,1,3vstmZw0VdDGYqw9nUAy2A
Era Istrefi,Nicky Jam,1,4DnHUy01jEA4b5ydC3HgsT
Era Istrefi,Will Smith,1,4DnHUy01jEA4b5ydC3HgsT
Nicky Jam,Will Smith,1,4DnHUy01jEA4b5ydC3HgsT
Nicki Minaj,Post Malone,1,6IaieqiCVvsNvEt6Y7yOFa
Nick Waterhouse,Ofenbach,1,2NF8A7C6tICScdRaZ0BrEe
Ali As,Juju,1,4INWROPw3iaRERFlVp0fGP
Cyril aka Aaron Hilmer,LEA,1,5psDugCQ2V8uayDeSuTvdD
Eminem,"Royce Da 5'9""",1,28FGV3ORH14MYORd7s5dlU
Bebe Rexha,Machine Gun Kelly,1,0OI7AFifLSoGzpb8bdBLLV
Bebe Rexha,X Ambassadors,1,0OI7AFifLSoGzpb8bdBLLV
Machine Gun Kelly,X Ambassadors,1,0OI7AFifLSoGzpb8bdBLLV
Kanye West,Lil Pump,1,4S8d14HvHb70ImctNgVzQQ
Macklemore,Skylar Grey,1,0CokSRCu5hZgPxcZBaEzVE
Abdi,Celo,1,38yO5JuwYujWm8XBvMOOrk
Abdi,Hanybal,1,38yO5JuwYujWm8XBvMOOrk
Abdi,Olexesh,1,38yO5JuwYujWm8XBvMOOrk
Celo,Hanybal,1,38yO5JuwYujWm8XBvMOOrk
Celo,Olexesh,1,38yO5JuwYujWm8XBvMOOrk
Hanybal,Olexesh,1,38yO5JuwYujWm8XBvMOOrk
18 Karat,KC Rebell,1,7aQhqSmJKMPBKiYNX0pFaq
A$AP Rocky,Skepta,1,7ycWLEP1GsNjVvcjawXz3z
Dynoro,Gigi D'Agostino,1,0E9ZjEAyAwOXZ7wJC0PD33
A$AP Rocky,FKA twigs,1,1AqemxWsT0iGg5Lvkm16Bt
Bing Crosby,John Scott Trotter & His Orchestra,1,4so0Wek9Ig1p6CRCHuINwW
Bing Crosby,Ken Darby Singers,1,4so0Wek9Ig1p6CRCHuINwW
John Scott Trotter & His Orchestra,Ken Darby Singers,1,4so0Wek9Ig1p6CRCHuINwW
2 Chainz,Saudi,1,4LmAnpjlhWTahvRkYR8xJa
2 Chainz,ScHoolboy Q,1,4LmAnpjlhWTahvRkYR8xJa
Saudi,ScHoolboy Q,1,4LmAnpjlhWTahvRkYR8xJa
Nura,Trettmann,1,5SjeePcIepdfjKVHM3tfw1
Coldplay,The Chainsmokers,1,6RUKPb4LETWmmr3iAEQktW
AJR,Rivers Cuomo,1,5537GkcZu99NDs1gH9iCOY
MRC,Mudi,1,2I32SNHNNXdy1Gf10G76nY
Jax Jones,Mabel,1,3pSfoP1xZllxEuZ6Oh6ebn
Jax Jones,Rich The Kid,1,3pSfoP1xZllxEuZ6Oh6ebn
Mabel,Rich The Kid,1,3pSfoP1xZllxEuZ6Oh6ebn
21 Savage,Cardi B,1,75FDPwaULRdYDn4StFN2rT
Julia Michaels,Shawn Mendes,1,5QskYLFPX9y7pLU0VEMNbr
BLACKPINK,Dua Lipa,1,13hvHEstJ4sNbzdroPrPI3
Liam Payne,Quavo,1,6EpRaXYhGOB3fj4V2uDkMJ
Keala Settle,The Greatest Showman Ensemble,1,2xGjteMU3E1tkEPVFBO08U
Future,Juice WRLD,1,5274I4mUMnYczyeXkGDWZN
Azad,Fler,1,2pdm2nwVFcolf1I1xqmT2L
Ardian Bujupi,AriBeatz,1,74FwgcTcbEWpCMs1Njbk6w
Ardian Bujupi,Ozel,1,74FwgcTcbEWpCMs1Njbk6w
AriBeatz,Ozel,1,74FwgcTcbEWpCMs1Njbk6w
Capital Bra,Zuna,1,5yUvZkLrxr7LmguKg5BUjF
18 Karat,Capital Bra,1,5lIWCyAsVuAqugo4AWIdth
Capital Bra,Kollegah,1,5lIWCyAsVuAqugo4AWIdth
Caroliina,Lartiste,1,0WxiQqTcK3ZErx2mMWgtm6
AriBeatz,RAF Camora,1,38KR9aB0bPkjM4gKhKr7tr
AriBeatz,Sofiane,1,38KR9aB0bPkjM4gKhKr7tr
RAF Camora,Sofiane,1,38KR9aB0bPkjM4gKhKr7tr
Post Malone,Quavo,1,3a1lNhkSLSkpJE4MSHpDu9
Ella Eyre,Sigala,1,3kGfazcbVvVkuZunzlLgTD
Avicii,Rita Ora,1,2OALaHcDdKkjYEpAr0Qzab
Alle Farben,Kelvin Jones,1,77YLeSEI8unMbZVWNUqioQ
Alle Farben,Younotus,1,77YLeSEI8unMbZVWNUqioQ
Kelvin Jones,Younotus,1,77YLeSEI8unMbZVWNUqioQ
Gringo,Gzuz,1,4Nip6oiJU24LqcUEi7u19S
Gringo,KitschKrieg,1,4Nip6oiJU24LqcUEi7u19S
Gringo,Ufo361,1,4Nip6oiJU24LqcUEi7u19S
KitschKrieg,Ufo361,1,4Nip6oiJU24LqcUEi7u19S
Bausa,Kontra K,1,4v2k7C1ApbqtnqVnl28OVj
Louis The Child,Wafia,1,447yWcDPg1ddgcHBLGpJC0
Nura,SAM,1,21qbh6P4bttsbFmlN2Gyu5
Kygo,Miguel,1,6xTU6B6nFwKKTSZ9ySXS80
Akon,Bushido,1,1HcV3BleOaEZ6cKSyNflUR
Diplo,Ellie Goulding,1,5JEx7HbmvHQQswJCsoo9rA
Diplo,Swae Lee,1,5JEx7HbmvHQQswJCsoo9rA
Ellie Goulding,Swae Lee,1,5JEx7HbmvHQQswJCsoo9rA
James Blunt,Lost Frequencies,1,5r49JKf2vWBF0CQjZewJ0O
Celo & Abdi,Nimo,1,0fbUK9Clvvx53FkLn8Wssn
Celo & Abdi,Olexesh,1,0fbUK9Clvvx53FkLn8Wssn
Fler,Summer Cem,1,3VhZbQN6WpqZnfiKSEPORv
Jalil,Summer Cem,1,3VhZbQN6WpqZnfiKSEPORv
Elley Duhé,Zedd,1,4keoy2fqgwGnbWlm3ZVZFa
Camila Cabello,Pharrell Williams,1,6XlSyYFTU1nodeWwwzVgTV
Capital Bra,Juju,1,5d35jcJj7WjDQBOHCHPY6t
Eno,SAMY,1,4ctbHNMBVw45eeyrEFIGk4
ALMA,Martin Solveig,1,3aLSrx8qhssXrh5yjB6oy9
Jax Jones,RAYE,1,00lNx0OcTJrS3MKHcB80HY
Olexesh,Ufo361,1,1kAsrCFSZvPfhQKwkXTNOV
Brudi030,Gringo,1,3KLtubo7pmQDUB658md8SG
Brudi030,Sa4,1,3KLtubo7pmQDUB658md8SG
Gringo,Sa4,1,3KLtubo7pmQDUB658md8SG
Ali As,Summer Cem,1,0G5e5RKaBIT2s6I4yd3UK0
MoTrip,Summer Cem,1,0G5e5RKaBIT2s6I4yd3UK0
Anitta,J Balvin,1,3Ga6eKrUFf12ouh9Yw3v2D
Lil Wayne,Sosamann,1,3JX0dOCIAiaR8MP3ryXWuM
21 Savage,Migos,1,4BHzHISX21PYwGXiBEUQ70
Andrez Babii,Judah,1,14boA065HMHWvqyPPEeN4y
Andrez Babii,Rio Santana,1,14boA065HMHWvqyPPEeN4y
Andrez Babii,XXXTENTACION,1,14boA065HMHWvqyPPEeN4y
Judah,Rio Santana,1,14boA065HMHWvqyPPEeN4y
Judah,XXXTENTACION,1,14boA065HMHWvqyPPEeN4y
Rio Santana,XXXTENTACION,1,14boA065HMHWvqyPPEeN4y
Bonez MC,Hanybal,1,6Cy4jkukjKnIqGYkU7xCeF
Hanybal,RAF Camora,1,6Cy4jkukjKnIqGYkU7xCeF
Diplo,Dua Lipa,1,5N4erncE7kuUccm7zEmwzk
Diplo,Mark Ronson,1,5N4erncE7kuUccm7zEmwzk
Diplo,Silk City,1,5N4erncE7kuUccm7zEmwzk
Dua Lipa,Mark Ronson,1,5N4erncE7kuUccm7zEmwzk
Dua Lipa,Silk City,1,5N4erncE7kuUccm7zEmwzk
Mark Ronson,Silk City,1,5N4erncE7kuUccm7zEmwzk
(G)I-DLE,Jaira Burns,1,5sbooPcNgIE22DwO0VNGUJ
(G)I-DLE,K/DA,1,5sbooPcNgIE22DwO0VNGUJ
(G)I-DLE,League of Legends,1,5sbooPcNgIE22DwO0VNGUJ
(G)I-DLE,Madison Beer,1,5sbooPcNgIE22DwO0VNGUJ
Jaira Burns,K/DA,1,5sbooPcNgIE22DwO0VNGUJ
Jaira Burns,League of Legends,1,5sbooPcNgIE22DwO0VNGUJ
Jaira Burns,Madison Beer,1,5sbooPcNgIE22DwO0VNGUJ
K/DA,League of Legends,1,5sbooPcNgIE22DwO0VNGUJ
K/DA,Madison Beer,1,5sbooPcNgIE22DwO0VNGUJ
League of Legends,Madison Beer,1,5sbooPcNgIE22DwO0VNGUJ
Beyoncé,Ed Sheeran,1,1bhUWB0zJMIKr9yVPrkEuI
Jonas Blue,William Singe,1,0NiXXAI876aGImAd6rTj8w
Beyoncé,Eminem,1,5PIBgH1cUFwu5IiUk9tnN9
Julia Michaels,Lauv,1,2hnxrRNzF74mdDzpQZQukQ
Fler,Kaaris,1,318Mex1HODCV2OS1zrP5jl
Capital Bra,Capital T,1,3LMQL9CSxvUP2m8FeFszP6
Bad Bunny,Cardi B,1,58q2HKrzhC3ozto2nDdN4z
Cardi B,J Balvin,1,58q2HKrzhC3ozto2nDdN4z
Luciano,Veysel,1,6d90RoEzEKSRCmEdLI6ELC
Mozzik,Veysel,1,66bsUCJWoy09bpuljIXumf
Big Sean,Migos,1,2KokOIKdw4zZutDil85Ugh
Big Sean,Travis Scott,1,2KokOIKdw4zZutDil85Ugh
Big Sean,Ty Dolla $ign,1,2KokOIKdw4zZutDil85Ugh
Migos,Travis Scott,1,2KokOIKdw4zZutDil85Ugh
Migos,Ty Dolla $ign,1,2KokOIKdw4zZutDil85Ugh
Travis Scott,Ty Dolla $ign,1,2KokOIKdw4zZutDil85Ugh
Bonn,Martin Garrix,1,4ut5G4rgB1ClpMTMfjoIuy
6ix9ine,Gringo,1,0w7Yk16SqMY7BioZktmcYm
Kanye West,Lil Uzi Vert,1,3DoBTwfr8yi2LN08SBpFkN
Kanye West,Travis Scott,1,3DoBTwfr8yi2LN08SBpFkN
Lil Uzi Vert,Travis Scott,1,3DoBTwfr8yi2LN08SBpFkN
B. Swanson Quartet,Frank Sinatra,1,7inXu0Eaeg02VsM8kHNvzM
J Balvin,Liam Payne,1,0Y4hwUppbGc8aIBmiTz30A
Bonez MC,Javada,1,4PUTetB9nwH8CBJsfxsTFf
Taylor Swift,ZAYN,1,3NdDpSvN911VPGivFlV5d0
DJ Katch,Edin,1,1zt0pQ4YjYP3nD75zIx291
DJ Katch,Olexesh,1,1zt0pQ4YjYP3nD75zIx291
Farid Bang,Musiye,1,6wGhLzq97DAzDrgOLit3kD
Kollegah,Musiye,1,6wGhLzq97DAzDrgOLit3kD
6ix9ine,Vladimir Cauchemar,1,0pzKMdjWnQRd7SoHnhV7EO
Bryson Tiller,DJ Khaled,1,1OAh8uOEOvTDqkKFsKksCi
Bryson Tiller,Rihanna,1,1OAh8uOEOvTDqkKFsKksCi
DJ Khaled,Rihanna,1,1OAh8uOEOvTDqkKFsKksCi
21 Savage,Metro Boomin,1,43lYaovU2FoeuBMNusVVVW
Dua Lipa,Martin Garrix,1,3ebXMykcMXOcLeJ9xZ17XH
Avicii,Billy Raffoul,1,12ip0ceCeszDTDFxDY1AXJ
Eunique,XATAR,1,52JUMGIouJyUYN5I5uC9Ea
Daya,The Chainsmokers,1,0QsvXIfqM0zZoerQfsI9lm
6ix9ine,Capo,1,4IAVIBh9jbYN30DwpHFMD4
6ix9ine,Farid Bang,1,4IAVIBh9jbYN30DwpHFMD4
6ix9ine,SCH,1,4IAVIBh9jbYN30DwpHFMD4
Capo,Farid Bang,1,4IAVIBh9jbYN30DwpHFMD4
Capo,SCH,1,4IAVIBh9jbYN30DwpHFMD4
Farid Bang,SCH,1,4IAVIBh9jbYN30DwpHFMD4
RAF Camora,Sa4,1,18Zpt1MlMp5PgRfMd8YQ9Z
Ryan Riback,Starley,1,78rIJddV4X0HkNAInEcYde
Justice,POL1Z1STENS0HN a.k.a. Jan Böhmermann,1,5x83cAFPqTeugnaCILS4hW
Rae Sremmurd,Travis Scott,1,1oUudyBYVGMIC8JXeIsFzq
Slim Jxmmi,Travis Scott,1,1oUudyBYVGMIC8JXeIsFzq
Swae Lee,Travis Scott,1,1oUudyBYVGMIC8JXeIsFzq
Bea Miller,NOTD,1,18W92Zm1KjLCbUIszOhpkD
Offset,Tyga,1,5IaHrVsrferBYDm0bDyABy
Alex Christensen,The Berlin Orchestra,1,6aRGTfmcxyKZ6pHJLpNe1c
Ali As,Kollegah,1,3Gh5UAnpwnfKE6wP9TMypH
Kollegah,MoTrip,1,3Gh5UAnpwnfKE6wP9TMypH
Buba Corelli,Jala Brat,1,0fj95D2DF2DgzY1RaR6NBY
Buba Corelli,RAF Camora,1,0fj95D2DF2DgzY1RaR6NBY
Jala Brat,RAF Camora,1,0fj95D2DF2DgzY1RaR6NBY
Loredana,Mozzik,1,5UtiebKGhsSce9gX1qCqic
BTS,Desiigner,1,7Ed6BkggCS2KaKY5YlINaF
BTS,Steve Aoki,1,7Ed6BkggCS2KaKY5YlINaF
Desiigner,Steve Aoki,1,7Ed6BkggCS2KaKY5YlINaF
Dan Caplen,Jess Glynne,1,5CLGzJsGqhCEECcpnFQA8x
Dan Caplen,Macklemore,1,5CLGzJsGqhCEECcpnFQA8x
Dan Caplen,Rudimental,1,5CLGzJsGqhCEECcpnFQA8x
Jess Glynne,Macklemore,1,5CLGzJsGqhCEECcpnFQA8x
Jess Glynne,Rudimental,1,5CLGzJsGqhCEECcpnFQA8x
Macklemore,Rudimental,1,5CLGzJsGqhCEECcpnFQA8x
Anne-Marie,Marshmello,1,08bNPGLD8AhKpnnERrAc6G
Chance the Rapper,Lil Wayne,1,3DXncPQOG4VBw3QHh3S817
DJ Khaled,Lil Wayne,1,3DXncPQOG4VBw3QHh3S817
Justin Bieber,Lil Wayne,1,3DXncPQOG4VBw3QHh3S817
Lil Wayne,Quavo,1,3DXncPQOG4VBw3QHh3S817
Drunken Masters,Nimo,1,27Vuyqm8h8Z8c4Luae16NO
Brett Eldredge,Meghan Trainor,1,5Q2P43CJra0uRAogjHyJDK
Calvin Harris,Jessie Reyez,1,5N5k9nd479b1xpDZ4usjrg
Calvin Harris,Sam Smith,1,5N5k9nd479b1xpDZ4usjrg
Jessie Reyez,Sam Smith,1,5N5k9nd479b1xpDZ4usjrg
French Montana,Jason Derulo,1,2z4pcBLQXF2BXKFvd0BuB6
Nick Jonas,Robin Schulz,1,43wzy7JxMEfvCh8ZFeZKYk
21 Savage,Quavo,1,3edzl4zvKFi0D3iuF6cs2f
Olexesh,XATAR,1,7dDMrBKambvHdIE2ye6jXj
Bradley Cooper,Lady Gaga,1,2VxeLyX666F8uXCJ0dZF8B
Bebe Rexha,David Guetta,1,0YammaEkYSeo9vQYZ1OwS6
Bebe Rexha,J Balvin,1,0YammaEkYSeo9vQYZ1OwS6
David Guetta,J Balvin,1,0YammaEkYSeo9vQYZ1OwS6
Minhtendo,reezy,1,6Sq4x6qENtkGI92oDmJ86J
Genetikk,Yung Gold,1,1Wb8kbejLQhanp31QsfKHg
Fler,Nimo,1,51E4zilaBxdG7R9EW55Drw
Kendrick Lamar,Lil Wayne,1,0dbTQYW3Ad1FTzIA9t90E8
KALUMA,Leon Machère,1,214Mx6MSJhtaO1uPtZGqLH
KALUMA,Stard Ova,1,214Mx6MSJhtaO1uPtZGqLH
Leon Machère,Stard Ova,1,214Mx6MSJhtaO1uPtZGqLH
Bazzi,Camila Cabello,1,4VUwkH455At9kENOfzTqmF
Moe Phoenix,Veysel,1,6JNv5eUjszuqVQELCHuOr2
Burak Yeter,Danelle Sandoval,1,7abpmGpF7PGep2rDU68GBR
Drake,N.E.R.D,1,739vCwA3EpBSkk3uDsI2wB
Drake,Rihanna,1,739vCwA3EpBSkk3uDsI2wB
N.E.R.D,Rihanna,1,739vCwA3EpBSkk3uDsI2wB
AK Ausserkontrolle,Gringo,1,0vti3nT1A5mKi1kgIu0ceg
Kanye West,Nicki Minaj,1,1oJ8EDr2pv94IvSd6ZmDgo
Noizy,RAF Camora,1,1fyvQWmRbW81M0xXKI1Rrk
Ariana Grande,Troye Sivan,1,1NbGcdgwRHZ5rbPIT9hdR3
Captain Cuts,Felix Jaehn,1,7FjZU7XFs7P9jHI9Z0yRhK
Captain Cuts,Georgia Ku,1,7FjZU7XFs7P9jHI9Z0yRhK
Captain Cuts,NOTD,1,7FjZU7XFs7P9jHI9Z0yRhK
Felix Jaehn,Georgia Ku,1,7FjZU7XFs7P9jHI9Z0yRhK
Felix Jaehn,NOTD,1,7FjZU7XFs7P9jHI9Z0yRhK
Georgia Ku,NOTD,1,7FjZU7XFs7P9jHI9Z0yRhK
Gentleman,Mark Forster,1,3V2dokS8X3KTAcE5G3q5yU
BTS,Nicki Minaj,1,03iCbZaM4OkRR4We6wIzvx
Jason Derulo,Ty Dolla $ign,1,6kex4EBAj0WHXDKZMEJaaF
Nicki Minaj,Ty Dolla $ign,1,6kex4EBAj0WHXDKZMEJaaF
Dagny,Seeb,1,2GGGm4MLQynB3I4E4ycIYC
Conor Maynard,Kris Kross Amsterdam,1,3DGar7krWlmrXRFHBcQF6z
Conor Maynard,The Boy Next Door,1,3DGar7krWlmrXRFHBcQF6z
Kris Kross Amsterdam,The Boy Next Door,1,3DGar7krWlmrXRFHBcQF6z
Bausa,Rico,1,65XkACIW102XrSX2jHii83
Drake,Meek Mill,1,2IRZnDFmlqMuOrYOLnZZyc
Madison Beer,Offset,1,3WefHNGtjexZvi66ZEx9u4
John Lennon,The Harlem Community Choir,1,3zJw3rugfpVrmBeDDnUYzy
John Lennon,The Plastic Ono Band,1,3zJw3rugfpVrmBeDDnUYzy
John Lennon,Yoko Ono,1,3zJw3rugfpVrmBeDDnUYzy
The Harlem Community Choir,The Plastic Ono Band,1,3zJw3rugfpVrmBeDDnUYzy
The Harlem Community Choir,Yoko Ono,1,3zJw3rugfpVrmBeDDnUYzy
The Plastic Ono Band,Yoko Ono,1,3zJw3rugfpVrmBeDDnUYzy
Bausa,Gringo,1,6GedcCzpTwlQid4CR7TKSA
A$AP Rocky,Moby,1,1YmF9PvLhIISIANoMLIYGq
Alessia Cara,Khalid,1,5tz69p7tJuGPeMGwNTxYuV
Alessia Cara,Logic,1,5tz69p7tJuGPeMGwNTxYuV
Khalid,Logic,1,5tz69p7tJuGPeMGwNTxYuV
Cashmere Cat,Major Lazer,1,0as7lPxkBPctZ7uVmchRNM
Cashmere Cat,Tory Lanez,1,0as7lPxkBPctZ7uVmchRNM
Major Lazer,Tory Lanez,1,0as7lPxkBPctZ7uVmchRNM
Ardian Bujupi,GENT,1,0HmksVdBgqwIfv1OCEx2jv
RAF Camora,Summer Cem,1,4OIvBxO2bUD2J9L1hD7IpV
Casper,Kat Frankie,1,3W7NVI1Weq2N2rRH1nbHCj
Kat Frankie,Marteria,1,3W7NVI1Weq2N2rRH1nbHCj
6ix9ine,Lil Baby,1,4m5Cd9kAbIxg6t9sMrQWtk
Azet,XATAR,1,08XMk3qKg8F8Tjew5HQc0b
Joshi Mizu,Maxwell,1,3ZlnjH0lEMZHMdviRPyG34
Clean Bandit,Julia Michaels,1,2xmrfQpmS2iJExTlklLoAL
Eno,Raschid Moussa,1,4leY6qRRp1GGnv5gvMMYVr
Alan Walker,Digital Farm Animals,1,5yFSF6qQA1rcLsQRnBsZgb
